年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,GPS座標X,GPS座標
2016,8,15,17,47,臺南市,柳營區,重溪里,,,,,,2016-07-02T00:00:00,,,,,,,,,,,120.36635,23.28745
2016,8,15,8,10,臺南市,東山區,聖賢里,,,,,,,,,,,東新高幹113左2電桿前,,,,,,120.37456,23.30987
2016,8,16,16,25,臺南市,中西區,,,永福路,,,,,,民族路,,,,,,,,,120.20025,22.99688
2016,8,16,16,56,臺南市,歸仁區,武東里,,,,,,,,,,,武東一街96號,,,,,,120.27592,22.91877
2016,8,16,19,20,臺南市,關廟區,,,民生街,,,,207,,,,,,,,,,,120.32591,22.95908
2016,8,16,14,0,臺南市,歸仁區,,,中山路,三,,,,,,,,與忠孝南路,,,,,,120.30284,22.96359
2016,8,16,8,20,臺南市,仁德區,,,,,,,,,,,,義林路256巷238號,,,,,,120.27132,22.97324
2016,8,16,14,50,臺南市,新化區,太平里,,中正路,,,,540之1,,,,,,,,,,,120.03797,23.30644
2016,8,16,7,34,臺南市,安南區,,,公學路,七,,,140,,,,,,,,,,,120.1377,23.0805
2016,8,16,5,50,臺南市,七股區,樹林里,,,,,,,,,,,南33-1線公路義合高幹24電桿,,,,,,120.15414,23.1108
2016,8,16,15,0,臺南市,安平區,,,安北路,,,,,,,,,夕遊出張所前,,,,,,120.15668,23.00153
2016,8,16,8,50,臺南市,將軍區,西華里,,,,,,,,,,,南24線與南21線路口,,,,,,120.15718,23.1972
2016,8,16,6,55,臺南市,佳里區,安西里,,,,,,,,,,,育善街與文化路口,,,,,,120.16968,23.16305
2016,8,16,13,20,臺南市,安平區,,,安平路,,606,,,,,,,與民權路4段679巷2弄口,,,,,,120.16977,23.00061
2016,8,16,20,35,臺南市,安平區,,,建平十二街,,,,137,,,,,,,,,,,120.17771,22.99559
2016,8,16,6,8,臺南市,佳里區,,,,,,,,,,,,新生路與延平路口,,,,,,120.17821,23.16049
2016,8,16,0,0,臺南市,佳里區,,,,,,,,,,,,佳東路與佳東路327巷口,,,,,,120.18288,23.16107
2016,8,16,7,25,臺南市,佳里區,,,,,,,,,,,,奇美醫院對面,,,,,,120.18427,23.18209
2016,8,16,8,3,臺南市,南區,,,新建路,,,,,,,,,新和東路,,,,,,120.18519,22.96749
2016,8,16,7,5,臺南市,安南區,,,海佃路,二,342,,,,大安街,,,461巷,,,,,,120.19049,23.03578
2016,8,16,9,15,臺南市,中西區,,,民生路,二,,,307,,,,,旁,,,,,,120.1906,22.99715
2016,8,16,10,50,臺南市,中西區,,,府前路,二,258,,,,,,,,,,,,,120.19085,22.99193
2016,8,16,6,0,臺南市,南區,,,夏林路,,,,,,樹林街,,北,,,,,,,120.19494,22.98682
2016,8,16,13,17,臺南市,北區,,,臨安路,二,143,,,,,,,,,,,,,120.19789,23.00339
2016,8,16,13,35,臺南市,中西區,,,西門路,,,,,,郡緯街,,,,,,,,,120.19842,22.99852
2016,8,16,17,15,臺南市,中西區,,,永福路,,,,,,樹林街,,,,,,,,,120.20014,22.98644
2016,8,16,17,55,臺南市,北區,,,和緯路,二,,,243,,,,,,,,,,,120.20447,23.01243
2016,8,16,16,25,臺南市,北區,,,和緯路,二,,,241,,,,,,,,,,,120.20454,23.01237
2016,8,16,9,27,臺南市,西港區,西港里里,,,,,,,,,,,堀子頭19號旁路口,,,,,,120.20523,23.11892
2016,8,16,22,30,臺南市,安定區,海寮里,,,,,,,,,,,西港橋,臺19線,130,500,北,機慢,120.20603,23.10591
2016,8,16,19,0,臺南市,北區,,,公園北路,,,,147,,,,,,,,,,,120.20965,23.00476
2016,8,16,13,50,臺南市,中西區,,,萬昌街,,,,,,衛民街,,,,,,,,,120.21061,22.99277
2016,8,16,21,15,臺南市,中西區,,,北門路,一,51,,13,,,,,,,,,,,120.21075,22.9902
2016,8,16,19,30,臺南市,北區,,,北成路,,20,,,,,,,,,,,,,120.21151,23.01845
2016,8,16,18,40,臺南市,北區,,,公園路,,,,,,長榮路,,,,,,,,,120.21213,23.01351
2016,8,16,20,39,臺南市,北區,,,北安路,一,,,,,公園路,,,,,,,,,120.21308,23.01476
2016,8,16,12,38,臺南市,東區,,,大學路西段,,,,,,育樂街,,,,,,,,,120.21585,22.99658
2016,8,16,11,40,臺南市,永康區,尚頂里,,中華路,,,,,,南台街,,,,,,,,,120.21942,23.0229
2016,8,16,23,40,臺南市,東區,,,中華東路,三,,,,,,,,台一線338公里,,,,,,120.22053,22.97358
2016,8,16,18,15,臺南市,東區,,,中華東路,三,377,,,,,,,,,,,,,120.22149,22.97373
2016,8,16,8,0,臺南市,東區,,,崇德三街,,,,64,,,,,,,,,,,120.22211,22.9798
2016,8,16,17,9,臺南市,東區,,,小東路,,,,,,長榮路,三,,,,,,,,120.2223,23.00064
2016,8,16,17,20,臺南市,北區,,,開元路,,,,422,,,,,,,,,,,120.22555,"23.010778,"
2016,8,16,12,45,臺南市,東區,,,東門路,,,,,,崇學路,,,,,,,,,120.22655,22.98339
2016,8,16,8,25,臺南市,東區,,,東門路,二,365,33,,,,,,,,,,,,120.22685,22.98315
2016,8,16,17,47,臺南市,東區,,,長東街,,41,,,,長東街,,,,,,,,,120.22961,22.96402
2016,8,16,18,55,臺南市,永康區,,,中山南路,,118,,,,六合路,,,,,,,,,120.23028,23.0125
2016,8,16,15,50,臺南市,永康區,五王里,,中華路,,,,,,振興路,,,,,,,,,120.23029,23.01091
2016,8,16,10,55,臺南市,永康區,中興里,,中華路,,216,,37,,,,,,,,,,,120.23754,23.00601
2016,8,16,17,40,臺南市,東區,,,東成街,,,,,,自由路,三,,,,,,,,120.23756,22.98053
2016,8,16,14,48,臺南市,永康區,,,中正北路,,,,,,鹽行路,,,,,,,,,120.23784,23.04217
2016,8,16,18,53,臺南市,永康區,,,三村一街,,,,160,,,,,,,,,,,120.23854,23.04307
2016,8,16,15,55,臺南市,東區,,,東成街,,222,,,,,,,與無名巷,,,,,,120.23856,22.97891
2016,8,16,13,10,臺南市,麻豆區,油車里,,新生北路,,,,199,,,,,,,,,,,120.24086,23.19025
2016,8,16,19,14,臺南市,永康區,,,,,,,,,,,,中山南路與中山南路568巷,,,,,,120.24123,23.01896
2016,8,16,15,38,臺南市,仁德區,,,中山路,,40,,,,,,,,,,,,,120.24458,22.97587
2016,8,16,11,7,臺南市,東區,,,裕信路,,,,,,裕英街,,,,,,,,,120.24509,22.9868
2016,8,16,23,10,臺南市,永康區,,,復國一路,,,,,,復華三街,,,,,,,,,120.2463,23.00975
2016,8,16,10,45,臺南市,麻豆區,大埕里,,,,,,,,,,,尪祖廟1之31號前,,,,,,120.24763,23.18781
2016,8,16,17,50,臺南市,永康區,復華里,,復國二路,,,,,,,,,復國二路210巷口,,,,,,120.2483,23.01224
2016,8,16,19,0,臺南市,永康區,網寮里,,永二街,,245,26,,,,,,中山高北上便道,,,,,,120.25061,23.01538
2016,8,16,8,48,臺南市,永康區,,,大灣路,,1020,,,,,,,,,,,,,120.25467,22.99885
2016,8,16,6,38,臺南市,仁德區,一甲里,,中正路,三,162,,,,忠義三街,,,,,,,,,120.25509,22.97513
2016,8,16,7,15,臺南市,永康區,永康里,,永大一路,,,,,,永吉路,,,,,,,,,120.25639,23.01736
2016,8,16,19,20,臺南市,永康區,,,中山北路,,,,81,,,,,,,,,,,120.25659,23.02659
2016,8,16,16,10,臺南市,下營區,新興里,,自由街,,320,,66,,,,,,174線,18,600,東,外側,120.26814,23.24205
2016,8,16,8,30,臺南市,新市區,大洲里,,,,,,,,,,,大洲高幹57號電桿處,,,,,,120.27179,23.07412
2016,8,16,17,20,臺南市,永康區,王行里,,王行路,,,,,,,,,與王行東路口,,,,,,120.27273,23.05275
2016,8,16,17,10,臺南市,新市區,社內里,,富安二街,,,,,,富中街,,,,,,,,,120.28663,23.07957
2016,8,16,8,53,臺南市,善化區,文昌里,,,,,,,,,,,,臺19甲線,26,400,北,外側,120.29448,23.11465
2016,8,16,21,40,臺南市,歸仁區,,,大仁街,,,,60,,,,,,,,,,,120.29814,22.96776
2016,8,16,13,14,臺南市,新營區,新北里,,民生路,,431,,,,,,,,,,,,,120.30408,23.31413
2016,8,16,17,25,臺南市,新營區,民生里,,三民路,,,,135,,,,,,,,,,,120.30838,23.30517
2016,8,16,10,5,臺南市,柳營區,士林里,,柳營路,一,491,128,11,,,,,外環道路(大成養雞場),,,,,,120.31076,23.26907
2016,8,16,21,10,臺南市,新營區,民權里,,民權路,,,,76,,,,,,,,,,,120.31265,23.30619
2016,8,16,8,30,臺南市,新營區,王公里,,長榮路,,,,,,民族路,,,,,,,,,120.31938,23.31996
2016,8,16,15,50,臺南市,官田區,渡頭里,,,,,,,,,,,,臺1線,309,200,南,中線,120.34106,23.16096
2016,8,16,14,47,臺南市,六甲區,六甲里,,,,,,,,,,,中正路中正高幹12號前,,,,,,120.35115,23.22871
2016,8,17,17,45,臺南市,安南區,,,安中路,一,,,384,,,,,,,,,,,120.05628,23.86421
2016,8,17,17,25,臺南市,佳里區,安西里,,,,,,,,,,,光復路與文化路口,,,,,,120.17466,23.16329
2016,8,17,7,22,臺南市,佳里區,東寧里,,,,,,,,,,,文化路與中山路路口,,,,,,120.17676,23.16321
2016,8,17,8,49,臺南市,佳里區,興化里,,,,,,571-3,,,,,,,,,,,120.17862,23.15868
2016,8,17,14,0,臺南市,佳里區,鎮山里,,,,,,,,,,,延平路與仁愛路口,,,,,,120.17956,23.15355
2016,8,17,8,15,臺南市,安南區,,,安通路,六,,,,,,,,西濱高幹74左18電線桿,,,,,,120.17992,23.02691
2016,8,17,10,50,臺南市,佳里區,東寧里,,,,,,,,,,,文化路與信義二街路口,,,,,,120.1807,23.16321
2016,8,17,7,30,臺南市,南區,,,新興路,,,,,,新建路,,,,,,,,,120.18522,22.97381
2016,8,17,17,30,臺南市,中西區,,,和緯路,四,,,267,,,,,,,,,,,120.18532,23.00719
2016,8,17,13,50,臺南市,中西區,,,中華西路,,,,,,民生路,,,,,,,,,120.18665,22.99765
2016,8,17,11,0,臺南市,中西區,,,中華西路,,,,,,民權路,,,,,,,,,120.18668,22.99913
2016,8,17,7,10,臺南市,南區,,,新興路,,481,14,,,利南街,,,,,,,,,120.18768,22.97448
2016,8,17,8,25,臺南市,中西區,,,健康路,,,,,,南門路,,,,,,,,,120.19113,22.98461
2016,8,17,11,25,臺南市,中西區,,,大勇街,,,,,,郡西路,,,,,,,,,120.19439,22.98975
2016,8,17,22,30,臺南市,北區,,,文賢路,,292,,,,文賢一路,,,,,,,,,120.19605,23.00644
2016,8,17,7,51,臺南市,中西區,,,民生路,二,,,,,國華街,二,,,,,,,,120.19792,22.99493
2016,8,17,17,33,臺南市,中西區,,,民族路,,,,,,赤崁街,,,,,,,,,120.20214,22.99697
2016,8,17,22,16,臺南市,安定區,海寮里,,,,,,,,,,,,臺19線,130,300,北,機車優先,120.20528,23.10756
2016,8,17,12,45,臺南市,永康區,,,中央路,,,,34,,,,,河堤便道,,,,,,120.21463,23.02717
2016,8,17,8,10,臺南市,北區,,,東豐路,,,,,,前鋒路,,,,,,,,,120.21505,23.00408
2016,8,17,21,20,臺南市,北區,,,實踐街,,39,,,,大武街,,,,,,,,,120.21874,23.0178
2016,8,17,10,25,臺南市,麻豆區,麻口里,,,,,,,,,,,,176線,16,900,東,外側,120.21953,23.17706
2016,8,17,16,40,臺南市,永康區,,,中華二路,,,,,,成功路,,,,,,,,,120.2234,23.00816
2016,8,17,8,15,臺南市,東區,,,東門路,三,,,31,,,,,,,,,,,120.22478,22.99847
2016,8,17,16,20,臺南市,東區,,,東門路,一,,,110,,,,,,,,,,,120.22478,22.99847
2016,8,17,22,30,臺南市,東區,,,崇德路,,,,,,崇德路,,,550巷,,,,,,120.22784,22.97254
2016,8,17,20,29,臺南市,永康區,,,,,,,,,,,,中華路697號,,,,,,120.2285,23.01657
2016,8,17,17,40,臺南市,東區,,,崇善路,,,,,,崇善三街,,,,,,,,,120.22854,22.97611
2016,8,17,13,5,臺南市,東區,,,崇善路,,,,,,崇善十一街,,,,,,,,,120.23063,22.97002
2016,8,17,13,0,臺南市,永康區,東橋里,,東橋十街,,88,,,,,,,,,,,,,120.23517,23.02357
2016,8,17,22,14,臺南市,永康區,,,中山南路,,,,,,中山東路,,,,,,,,,120.23563,23.01537
2016,8,17,8,4,臺南市,永康區,二王里,,中山南路,,436,,,,,,,,,,,,,120.23863,23.01715
2016,8,17,20,35,臺南市,永康區,安康里,,中山南路,,119,,,,中華路,,,,,,,,,120.2394,23.01396
2016,8,17,9,50,臺南市,東區,,,裕英街,,,,,,裕忠路,,,,,,,,,120.24176,22.9868
2016,8,17,18,42,臺南市,永康區,,,,,,,,,,,,中正路353號,,,,,,120.24355,23.03522
2016,8,17,13,47,臺南市,永康區,崑山里,,大灣路,,1102,,,,,,,,,,,,,120.25074,23.0024
2016,8,17,8,21,臺南市,永康區,埔園里,,中山路,,,,500,,,,,,,,,,,120.25399,23.03776
2016,8,17,18,30,臺南市,善化區,南關里,,木柵港西路,,,,13,,,,,,,,,,,120.25619,23.10535
2016,8,17,17,55,臺南市,麻豆區,南勢里,,,,,,,,,,,,臺19甲線,14,900,南,外側,120.25909,23.19269
2016,8,17,8,10,臺南市,永康區,,,民族路,,,,295,,,,,,,,,,,120.27043,23.00562
2016,8,17,19,38,臺南市,永康區,,,王行路,,,,,,自強路,,,,,,,,,120.27474,23.0451
2016,8,17,8,58,臺南市,歸仁區,,,南丁路,,359,,,50,,,,,,,,,,120.27906,22.98285
2016,8,17,9,43,臺南市,歸仁區,,,民族北街,,17,,,,,,,中山八街,,,,,,120.29028,22.96781
2016,8,17,9,43,臺南市,歸仁區,,,民族北街,,17,,,,,,,中山八街,,,,,,120.29028,22.96781
2016,8,17,6,48,臺南市,新營區,南紙里,,建業路,,75,,,,,,,,,,,,,120.30181,23.29824
2016,8,17,10,50,臺南市,新營區,新南里,,金華路,,,,,,隋唐街,,,,,,,,,120.30201,23.30325
2016,8,17,16,25,臺南市,新化區,東榮里,,中興路,,,,642,,,,,,,,,,,120.31438,23.03228
2016,8,17,12,5,臺南市,新營區,王公里,,民治路,,26,,,,,,,,,,,,,120.31903,23.3107
2016,8,17,13,10,臺南市,新化區,那拔里,,,,,,,,,,,那拔林51號前,臺20線,17,900,西,外側,120.3492,23.06777
2016,8,18,14,15,臺南市,仁德區,,,中清路,,,,,,正義二街,,,,,,,,,120.25618,22.97387
2016,8,18,16,25,臺南市,七股區,康榔里,,,,,,,,,,,臺17線公路162.9公里處路口,,,,,,120.13173,23.0945
2016,8,18,10,20,臺南市,安平區,,,州平路,,,,,,州平二街,,,,,,,,,120.14836,22.99981
2016,8,18,11,30,臺南市,安平區,,,安平路,,606,35,,,,,,安北路16巷口,,,,,,120.16846,23.00043
2016,8,18,9,20,臺南市,安平區,,,永華路,二,,,,,華平路,,,,,,,,,120.1724,22.98996
2016,8,18,17,21,臺南市,學甲區,慈福里,,中正路,,,,,,濟生路,,,,,,,,,120.18005,23.23303
2016,8,18,12,30,臺南市,安平區,,,建平七街,,,,,,建平六街,,,80巷口,,,,,,120.185,22.98824
2016,8,18,12,45,臺南市,南區,,,灣裡路,,211,,,,明興路,,南,TOC電桿前,,,,,,120.18569,22.92602
2016,8,18,7,50,臺南市,南區,,,中華南路,二,,,,,中華南路,二,,249巷口,,,,,,120.18704,22.96179
2016,8,18,11,15,臺南市,中西區,,,永華路,一,250,,,,,,,,,,,,,120.19039,22.98854
2016,8,18,9,50,臺南市,中西區,,,民權路,三,234,,,,大福街,,,,,,,,,120.19332,22.99827
2016,8,18,17,20,臺南市,中西區,,,郡西路,,,,,,大勇街,,,,,,,,,120.19437,22.98968
2016,8,18,22,8,臺南市,西港區,西港里,,,,,,,,,,,台19線公路126.2公里處(中州24-10號前),,,,,,120.19468,23.14
2016,8,18,7,33,臺南市,安定區,新吉里,,國8側車道,,,,,,,,,(安吉路3段567號)路口,,,,,,120.19517,23.08047
2016,8,18,8,48,臺南市,中西區,,,西門路,一,,,694,,,,,,,,,,,120.19756,22.98947
2016,8,18,19,0,臺南市,北區,,,海安路,三,,,43,,,,,,,,,,,120.19917,23.00178
2016,8,18,19,30,臺南市,北區,,,,,,,,,,,,大潤發停車場入口,,,,,,120.20264,23.00485
2016,8,18,13,12,臺南市,中西區,,,公園路,,,,,,,,,湯德章紀念公園圓環,,,,,,120.20515,22.99308
2016,8,18,7,30,臺南市,北區,,,西門路,,,,,,文成一路,,,,,,,,,120.20919,23.01342
2016,8,18,12,55,臺南市,中西區,,,北門路,,,,,,青年路,,南,,,,,,,120.21155,22.99124
2016,8,18,17,35,臺南市,永康區,甲頂里,,中華路,,,,1076,,,,,,,,,,,120.21302,23.02309
2016,8,18,19,59,臺南市,永康區,,,中正南路,,210,,10,,,,,,,,,,,120.21878,23.02369
2016,8,18,11,45,臺南市,東區,,,東門路,二,,,,,林森路,一,,,,,,,,120.22478,22.99847
2016,8,18,16,30,臺南市,東區,,,東門路,二,167,,,,東門路,二,,,,,,,,120.22478,22.99847
2016,8,18,7,55,臺南市,永康區,鹽洲里,,洲工街,,,,,,正南二街,,,,,,,,,120.22539,23.03589
2016,8,18,23,2,臺南市,永康區,,,中華路,,,,719,,,,,,,,,,,120.22594,23.01705
2016,8,18,16,40,臺南市,東區,,,崇德路,,,,,,崇德十六街,,,,,,,,,120.22741,22.96972
2016,8,18,11,30,臺南市,永康區,,,六合路,,,,,,,,,與六合路68巷口,,,,,,120.23097,23.01095
2016,8,18,8,0,臺南市,永康區,五王里,,,,,,,,,,,中華路與中華路578巷口,,,,,,120.23131,23.01288
2016,8,18,18,15,臺南市,永康區,東橋里,,東橋一路,,,,,,東橋三路,,,,,,,,,120.23202,23.04245
2016,8,18,9,35,臺南市,東區,,,仁和路,,,,,,仁東街,,,,,,,,,120.23426,22.96957
2016,8,18,12,30,臺南市,永康區,勝利里,,中華路,,,,235,,,,,,,,,,,120.2353,23.00547
2016,8,18,12,20,臺南市,永康區,鹽行里,,正南三路,,,,82,,,,,,,,,,,120.23536,23.03045
2016,8,18,16,35,臺南市,安定區,安加里,,,,,,,,,,,178線外環道路,,,,,,120.23602,23.11428
2016,8,18,15,55,臺南市,東區,,,自由路,三,,,,,東成街,,,,,,,,,120.23754,22.98033
2016,8,18,13,5,臺南市,仁德區,,,中正路,一,,,275之1,,,,,,,,,,,120.23931,22.92421
2016,8,18,14,8,臺南市,麻豆區,興隆里,,自由路,,,,,,和平路,,,,,,,,,120.24423,23.17895
2016,8,18,22,15,臺南市,永康區,復華里,,復國二路,,,,,,,,,與復國二路210巷口,,,,,,120.2483,23.01225
2016,8,18,11,30,臺南市,永康區,永康里,,永明街,,,,,,國民路,,,,,,,,,120.26252,23.02461
2016,8,18,6,24,臺南市,永康區,,,永大路,二,952,,,,永大路,二,,,,,,,,120.26316,23.01638
2016,8,18,16,21,臺南市,永康區,,,中山北路,,,,357,,,,,,,,,,,120.26631,23.02907
2016,8,18,10,0,臺南市,永康區,北灣里,,文賢街,,,,383,,,,,,,,,,,120.26725,23.0121
2016,8,18,8,23,臺南市,下營區,營前里,,,,,,,,,,,玄武橋旁道路,臺19甲線,11,200,北,外側,120.27101,23.22204
2016,8,18,7,37,臺南市,永康區,三民里,,中正北路,,,,,,王行路,,,,,,,,,120.27144,23.0536
2016,8,18,7,52,臺南市,新營區,太北里,,太子路,,,,,,太北街,,,,,,,,,120.27884,23.29456
2016,8,18,17,48,臺南市,善化區,南關里,,三民路,,,,2016-01-11T00:00:00,,,,,,,,,,,120.2861,23.12654
2016,8,18,13,25,臺南市,善化區,東關里,,中山路,,,,,,中正路,,,,,,,,,120.29387,23.13213
2016,8,18,14,40,臺南市,善化區,光文里,,中正路,,,,,,,,,670-1號北側路口,,,,,,120.29702,23.1447
2016,8,18,16,45,臺南市,善化區,坐駕里,,建國路,,,,41,,,,,,,,,,,120.2973,23.12756
2016,8,18,23,45,臺南市,柳營區,八翁里,,,,,,1993-06-01T00:00:00,,,,,,,,,,,120.30172,23.27507
2016,8,18,23,0,臺南市,新化區,,,忠孝路,,,,,,竹林路,,,,,,,,,120.30408,23.0374
2016,8,18,11,29,臺南市,新化區,太平里,,仁愛街,,,,,,建國街,,,,,,,,,120.30709,23.03759
2016,8,18,15,11,臺南市,新營區,興業里,,公誠街,,7,,,,公誠街,,,,,,,,,120.31852,23.3036
2016,8,18,3,25,臺南市,官田區,二鎮里,,,,,,,,,,,南118線與工業路口,,,,,,120.32384,23.21969
2016,8,18,16,0,臺南市,柳營區,太康里,,,,,,,,,,,,臺1線,292,600,南,外側,120.32587,23.28979
2016,8,18,14,40,臺南市,關廟區,,,農會路,,,,,,市場北路,,,,,,,,,120.32786,22.96228
2016,8,18,17,58,臺南市,大內區,石城里,,,,,,1971-01-01T00:00:00,,,,,,,,,,,120.35762,23.12213
2016,8,19,11,13,臺南市,將軍區,平沙里,,,,,,,,,,,臺61線聯外道路M8537CB71電線桿前,,,,,,120.11156,23.2152
2016,8,19,11,45,臺南市,安平區,,,安北路,,,,159,,,,,,,,,,,120.16065,23.00289
2016,8,19,21,0,臺南市,佳里區,鎮山里,,,,,,,,,,,仁愛路397號前機車道,,,,,,120.17603,23.15479
2016,8,19,9,31,臺南市,學甲區,仁得里,,和平路,,,,,,民權路,,,,,,,,,120.17859,23.23176
2016,8,19,19,0,臺南市,安南區,,,安中路,三,,,,,功安一街,,,,,,,,,120.18133,23.04765
2016,8,19,13,0,臺南市,北區,,,和緯路,五,26,,,,,,,與賢北街16巷口,,,,,,120.18542,23.00714
2016,8,19,20,10,臺南市,中西區,,,府前路,二,,,185,,,,,,,,,,,120.19043,22.99136
2016,8,19,16,10,臺南市,中西區,,,大新街,,8,,,,民權路,三,,,,,,,,120.19218,22.99812
2016,8,19,17,23,臺南市,中西區,,,府前路,,,,,,金華路,,,,,,,,,120.19278,22.99151
2016,8,19,15,15,臺南市,南區,,,西門路,一,,,359,,,,,,,,,,,120.19529,22.97823
2016,8,19,19,10,臺南市,中西區,,,海安路,,,,,,友愛街,,,,,,,,,120.19567,22.99226
2016,8,19,16,50,臺南市,中西區,,,永福路,一,,,72,,,,,,,,,,,120.19805,22.98705
2016,8,19,19,0,臺南市,中西區,,,民權路,,,,,,國華街,,,,,,,,,120.19848,22.99644
2016,8,19,12,39,臺南市,中西區,,,海安路,二,,,346,,,,,,,,,,,120.19851,22.99994
2016,8,19,13,55,臺南市,中西區,,,民生路,,,,,,永福路,,,,,,,,,120.20124,22.99387
2016,8,19,16,50,臺南市,北區,,,育德三街,,,,,,文成路,,,,,,,,,120.20187,23.01272
2016,8,19,17,31,臺南市,安南區,,,北安路,三,,,98,,,,,,,,,,,120.20303,23.04089
2016,8,19,20,50,臺南市,中西區,,,青年路,,,,,,,,,民生綠園園圓環,,,,,,120.20321,22.99253
2016,8,19,18,20,臺南市,北區,,,西門路,三,,,,,公園南路,,,,,,,,,120.20345,23.00248
2016,8,19,15,2,臺南市,中西區,,,南門路,,,,6,,,,,,,,,,,120.20457,22.98884
2016,8,19,12,55,臺南市,安南區,,,北安路,二,,,129,,,,,,,,,,,120.20467,23.02758
2016,8,19,12,10,臺南市,北區,,,忠義路,三,,,32,,,,,,,,,,,120.20533,22.99923
2016,8,19,8,30,臺南市,北區,,,中華北路,二,,,,,北安路,,,橋下,,,,,,120.20564,23.02176
2016,8,19,13,10,臺南市,北區,,,北安路,一,,,239,,,,,,,,,,,120.20702,23.01895
2016,8,19,19,37,臺南市,北區,,,西門路,,,,,,文成三路,,,,,,,,,120.21006,23.01545
2016,8,19,9,40,臺南市,中西區,,,北門路,,,,,,民族路,,,,,,,,,120.21175,22.99445
2016,8,19,10,45,臺南市,東區,,,大同路,二,,,,,立德八路,,,,,,,,,120.21387,22.97651
2016,8,19,18,5,臺南市,東區,,,大學路西段,,,,89,,,,,,,,,,,120.2144,22.99676
2016,8,19,11,56,臺南市,東區,,,立德八路,,,,19,,,,,,,,,,,120.21462,22.97677
2016,8,19,10,15,臺南市,北區,,,開元路,,71,,,,開元路,,,,,,,,,120.21703,23.00626
2016,8,19,9,10,臺南市,安南區,,,長和路,三,38,,15,,,,,,,,,,,120.21753,23.06393
2016,8,19,12,45,臺南市,東區,,,中華東路,三,,,,,榮譽街,,,84巷口,,,,,,120.2176,22.97303
2016,8,19,8,5,臺南市,東區,,,林森路,一,,,316,,,,,,,,,,,120.21945,22.98322
2016,8,19,13,15,臺南市,東區,,,大學路,,,,26,,,,,,,,,,,120.22131,22.99586
2016,8,19,7,50,臺南市,北區,,,開元路,,333,16,18,,,,,,,,,,,120.22133,23.00945
2016,8,19,18,20,臺南市,東區,,,中華東路,三,,,,,,,,文化中心前,,,,,,120.22177,22.9739
2016,8,19,10,13,臺南市,永康區,,,中華路,,,,,,,,,與中華西街口,,,,,,120.22665,23.01817
2016,8,19,20,15,臺南市,東區,,,東寧路,,,,,,怡東路,,,,,,,,,120.22734,22.9902
2016,8,19,7,45,臺南市,東區,,,裕豐街,,68,,19,,,,,,,,,,,120.22748,22.9847
2016,8,19,3,36,臺南市,東區,,,中華東路,三,,,,,東門路,三,,,,,,,,120.22942,22.98099
2016,8,19,12,15,臺南市,東區,,,裕農路,,,,391,,,,,,,,,,,120.23099,22.98785
2016,8,19,8,10,臺南市,東區,,,崇善十六街,,,,,,崇善十五街,,,33巷口,,,,,,120.23281,22.96311
2016,8,19,7,30,臺南市,西港區,港東里,,,,,,,,,,,,南40線,6,0,西,一般,120.23317,23.12339
2016,8,19,18,40,臺南市,永康區,鹽行里,,中正二街,,336,,,,,,,,,,,,,120.23407,23.03105
2016,8,19,9,10,臺南市,永康區,中華里,,中華路,,,,34,,,,,,,,,,,120.23491,23.00103
2016,8,19,18,5,臺南市,永康區,中華里,,中華路,,,,34,,,,,,,,,,,120.23505,23.00117
2016,8,19,17,58,臺南市,安定區,港尾里,,,,,,,,,,,,178線,9,600,東,路肩,120.23574,23.10609
2016,8,19,20,49,臺南市,仁德區,,,文賢路,一,,,,,保安路,一,,,,,,,,120.23978,22.93092
2016,8,19,12,20,臺南市,永康區,東橋里,,中山南路,,568,,,,中山南路,,,,,,,,,120.24123,23.01901
2016,8,19,23,0,臺南市,永康區,復華里,,復華三街,,,,,,,,,與復華三街90巷口,,,,,,120.24492,23.00974
2016,8,19,8,10,臺南市,永康區,二王里,,,,,,,,,,,忠孝路410巷與永二街459巷口,,,,,,120.24532,23.01859
2016,8,19,14,48,臺南市,東區,,,裕農路,,,,930,,,,,,,,,,,120.24542,22.99034
2016,8,19,13,20,臺南市,永康區,復華里,,復國一路,,141,,,,,,,,,,,,,120.24602,23.00581
2016,8,19,8,0,臺南市,仁德區,太子里,,太子五街,,,,,,太子路,,,,,,,,,120.25027,22.99109
2016,8,19,10,23,臺南市,麻豆區,晉江里,,民權路,,,,,,建南街,,,,,,,,,120.25213,23.17878
2016,8,19,13,27,臺南市,仁德區,仁義里,,仁義三街,,,,145,,,,,,,,,,,120.25632,22.96975
2016,8,19,17,20,臺南市,善化區,南關里,,木柵港西路,,,,,,樹谷大道,,,,,,,,,120.25899,23.10666
2016,8,19,18,20,臺南市,永康區,,,永大路,二,,,,,,,,與大灣路口,,,,,,120.2592,23.00025
2016,8,19,17,11,臺南市,新營區,太北里,,,,,,140-62,,,,,,,,,,,120.26867,23.28813
2016,8,19,17,10,臺南市,新市區,社內里,,,,,,,,,,,大洲堤防25號水門路口,,,,,,120.27275,23.06111
2016,8,19,19,0,臺南市,新市區,社內里,,新港社大道,,,,,,,,,近南134線路口,,,,,,120.28024,23.08346
2016,8,19,17,30,臺南市,善化區,文正里,,興農路,,,,,,,,,64號前,178線,16,100,西,外側,120.2817,23.13263
