年月,總編號,處理單位,處理編號,年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,平交道,公里,公尺處,附近,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,警局,分局,案件類別,事故類別,GPS座標X,GPS座標
10506,,CN91,10506CN001961,2016,6,22,22,0,臺南市,中西區,,,永福路,二,54,,,,永福路,二,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,23,C000,CN00,1,2,120.20071,22.99181
10506,,CN91,10506CN000773,2016,6,10,19,15,臺南市,中西區,,,府前路,二,,,254,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,4,4,5,1,12,17,C000,CN00,1,2,120.19128,22.99182
10506,,CN91,10506CN002926,2016,6,28,12,37,臺南市,中西區,,,開山路,,,,5,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,1,16,23,C000,CN00,1,2,120.2036,22.99187
10506,,CN91,10506CN003249,2016,6,8,2,30,臺南市,中西區,,,府前路,一,,,276,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,17,23,C000,CN00,1,2,120.18796,22.9919
10506,,CP91,10506CP002695,2016,6,29,4,38,臺南市,安平區,,,永華路,,,,,,平豐路,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,3,1,4,5,5,2,15,6,C000,CP00,1,2,120.16394,22.99197
10506,,CP91,10506CP001412,2016,6,17,18,30,臺南市,安平區,,,華平路,,,,,,建平八街,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CP00,1,2,120.17618,22.99201
10506,,CN91,10506CN002063,2016,6,22,7,30,臺南市,中西區,,,民權路,一,,,,,青年路,,,,,,,,,,,,,0,2,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,11,25,C000,CN00,1,2,120.20769,22.99209
10506,,CN91,10506CN003257,2016,6,30,13,30,臺南市,中西區,,,青年路,,,,,,民權路,,,,,,,,,,,,,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,12,16,C000,CN00,1,2,120.20776,22.99211
10506,,CN91,10506CN002925,2016,6,30,19,50,臺南市,中西區,,,民權路,,,,,,青年路,,,,,,,,,,,,,0,1,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,16,1,C000,CN00,1,2,120.2055,22.99211
10506,,CP91,10506CP002881,2016,6,30,14,10,臺南市,安平區,,,建平八街,,,,551,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,17,40,C000,CP00,1,2,120.16852,22.99211
10506,,CN91,10506CN001863,2016,6,23,6,30,臺南市,中西區,,,青年路,,,,,,民權路,,,,,,,,,,,,,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,12,23,C000,CN00,1,2,120.20756,22.99212
10506,,CP91,10506CP002365,2016,6,24,17,50,臺南市,安平區,,,建平路,,,,,,平通路,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CP00,1,2,120.183,22.99219
10506,10506C00020194,CM91,10506CM000678,2016,6,8,14,25,臺南市,東區,,,東寧路,,,,2016-03-30T00:00:00,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,9,4,4,1,17,7,C000,CM00,1,2,120.21953,22.9922
10506,10506C00020239,CZ91,10506CZ000022,2016,6,1,14,50,臺南市,歸仁區,,,和順路,二,,,,,,,,臺39線機慢車道(向南),,,,,,,,,,0,1,0,8,1,3,70,14,5,1,5,4,5,7,1,1,3,4,4,1,11,25,C000,CZ00,1,2,120.27869,22.9923
10506,,CN91,10506CN003358,2016,6,2,17,9,臺南市,中西區,,,中正路,,,,103,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,3,4,5,1,16,19,C000,CN00,1,2,120.20036,22.99234
10506,,CP91,10506CP002977,2016,6,21,14,25,臺南市,安平區,,,建平路,,,,,,怡平路,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,4,1,12,23,C000,CP00,1,2,120.1832,22.99241
10506,10506C00020238,CM91,10506CM002337,2016,6,25,21,50,臺南市,東區,,,北門路,一,,,126,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,8,1,5,4,5,7,4,4,9,4,4,1,12,17,C000,CM00,1,2,120.21177,22.99242
10506,,CN91,10506CN000548,2016,6,8,10,20,臺南市,中西區,,,中正路,,,,,,,,,湯德章紀念公園圓環,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,C000,CN00,1,2,120.20455,22.99248
10506,,CN91,10506CN002801,2016,6,24,17,45,臺南市,中西區,,,萬昌街,,,,111,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,19,C000,CN00,1,2,120.20836,22.99251
10506,,CN91,10506CN001644,2016,6,6,11,30,臺南市,中西區,,,康樂街,,,,,,友愛街,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,C000,CN00,1,2,120.19221,22.99254
10506,,CN91,10506CN002404,2016,6,26,11,12,臺南市,中西區,,,府前路,,,,,,府前二街口,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,8,C000,CN00,1,2,120.18748,22.99256
10506,,CN91,10506CN001167,2016,6,10,18,38,臺南市,中西區,,,府前路,二,,,,,府前二街口,,,,,,,,,,,,,0,1,0,7,3,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,6,C000,CN00,1,2,120.18748,22.99257
10506,,CN91,10506CN003229,2016,6,28,12,0,臺南市,中西區,,,友愛街,,,,298,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,4,5,4,5,7,4,4,5,5,5,2,16,26,C000,CN00,1,2,120.19236,22.99259
10506,,CN91,10506CN001463,2016,6,6,7,30,臺南市,中西區,,,中華西路,,,,,,府前路,,,,,,,,,,,,,0,1,0,8,1,5,60,4,1,1,5,4,5,7,2,1,10,5,5,2,12,6,C000,CN00,1,2,120.18705,22.99263
10506,10506C00020674,CM91,10506CM001158,2016,6,3,11,25,臺南市,東區,,,長榮路,三,10,15,,,,,,,,,,,,,,,,0,1,0,8,1,5,40,14,22,1,5,4,5,7,4,4,10,5,5,2,16,23,C000,CM00,1,2,120.22203,22.99265
10506,,CM91,10506CM003534,2016,6,28,20,15,臺南市,東區,,,中華東路,一,,,,,凱旋路,,,,,,,,,,,,,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,16,42,C000,CM00,1,2,120.23393,22.99266
10506,10506C00020111,CP91,10506CP000090,2016,6,2,22,20,臺南市,安平區,,,中華西路,二,,,,,府前路,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,13,23,C000,CP00,1,2,120.18691,22.99267
10506,10506C00020836,CM91,10506CM003545,2016,6,23,5,16,臺南市,東區,,,中華東路,,,,,,凱旋路,,,,,,,,,,,,,0,1,0,8,1,5,60,3,7,1,5,4,5,7,1,1,1,4,4,1,13,23,C000,CM00,1,2,120.23395,22.99268
10506,,CN91,10506CN002492,2016,6,16,16,59,臺南市,中西區,,,民權路,一,,,233,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,1,17,11,C000,CN00,1,2,120.20513,22.9927
10506,,CN91,10506CN001545,2016,6,18,22,33,臺南市,中西區,,,中正路,,,,,,康樂街,,,,,,,,,,,,,0,1,0,8,3,5,50,14,12,1,5,4,5,7,4,4,5,4,4,1,17,40,C000,CN00,1,2,120.1947,22.99283
10506,,CN91,10506CN003235,2016,6,27,15,55,臺南市,中西區,,,中山路,,,,,,,,,民生綠園,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,15,25,C000,CN00,1,2,120.20499,22.99283
10506,,CP91,10506CP000822,2016,6,11,9,40,臺南市,安平區,,,怡平路,,,,,,永華三街,,,口,,,,,,,,,,0,1,0,6,1,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,15,6,C000,CP00,1,2,120.18169,22.99286
10506,,CP91,10506CP002604,2016,6,21,10,18,臺南市,安平區,,,永華三街,,,,,,怡平路,,,,,,,,,,,,,0,1,0,8,1,5,40,4,1,1,5,4,5,7,3,1,10,5,5,2,16,8,C000,CP00,1,2,120.18168,22.99286
10506,,CN91,10506CN000573,2016,6,8,16,40,臺南市,中西區,,,中華西路,,,,,,府前路,,,,,,,,,,,,,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,C000,CN00,1,2,120.18687,22.99296
10506,10506C00020571,CZ91,10506CZ001204,2016,6,8,9,20,臺南市,仁德區,太子里,,太子路,,190,,,,長興二街,,,,,,,,,,,,,0,2,0,8,1,5,40,3,1,1,5,1,5,7,4,4,10,5,5,2,16,6,C000,CZ00,1,2,120.26167,22.99299
10506,,CP91,10506CP002600,2016,6,28,11,55,臺南市,安平區,,,府前路,二,,,558,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,1,16,19,C000,CP00,1,2,120.18521,22.99303
10506,,CN91,10506CN001448,2016,6,17,22,6,臺南市,中西區,,,公園路,,,,,,,,,民生綠園,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,C000,CN00,1,2,120.20516,22.99304
10506,,CZ91,10506CZ002329,2016,6,23,16,10,臺南市,仁德區,太子里,,長興一街,,,,,,長興二街,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,16,6,C000,CZ00,1,2,120.26256,22.99304
10506,10506C00020136,CN91,10506CN000275,2016,6,5,6,30,臺南市,中西區,,,公園路,,,,,,,,,與民生綠園口,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,C000,CN00,1,2,120.20515,22.99308
10506,10506C00020119,CN91,10506CN000368,2016,6,3,16,25,臺南市,中西區,,,民生路,一,,,24,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,13,1,5,4,5,7,4,4,3,5,4,1,17,23,C000,CN00,1,2,120.20408,22.99311
10506,,CP91,10506CP002311,2016,6,9,0,35,臺南市,安平區,,,府前路,二,,,,,府前四街,,,口,,,,,,,,,,0,1,0,8,3,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,9,C000,CP00,1,2,120.18479,22.99311
10506,10506C00020827,CM91,10506CM000959,2016,6,13,8,40,臺南市,東區,,,東興路,,,,,,凱旋路,,,,,,,,,,,,,0,1,0,6,1,4,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,21,C000,CM00,1,2,120.22931,22.99321
10506,10506C00020198,CM91,10506CM000913,2016,6,9,12,20,臺南市,東區,,,東興路,,,,,,凱旋路,,,,,,,,,,,,,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,4,1,16,10,C000,CM00,1,2,120.22928,22.99321
10506,10506C00020138,CP91,10506CP000468,2016,6,7,9,26,臺南市,安平區,,,府前路,,,,,,建平路,,,,,,,,,,,,,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,5,4,4,1,16,25,C000,CP00,1,2,120.18349,22.99337
10506,,CN91,10506CN001891,2016,6,21,17,20,臺南市,中西區,,,中山路,,,,,,民族路,,,,,,,,,,,,,0,3,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,23,C000,CN00,1,2,120.20573,22.99339
10506,10506C00020381,CZ91,10506CZ000660,2016,6,9,11,45,臺南市,歸仁區,媽廟里,,和順路,一,20,,2,,,,,,,,,,,,,,,0,1,0,8,1,6,40,14,9,1,5,4,5,7,4,4,10,5,5,2,17,19,C000,CZ00,1,2,120.29273,22.99342
10506,,CM91,10506CM002901,2016,6,29,13,30,臺南市,東區,,,東安路,,,,,,凱旋路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CM00,1,2,120.22658,22.99353
10506,,CM91,10506CM001284,2016,6,14,21,20,臺南市,東區,,,長榮路,三,66,,,,林森路,二,,,,,,,,,,,,0,2,0,8,3,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,15,25,C000,CM00,1,2,120.22395,22.99353
10506,,CM91,10506CM003070,2016,6,5,17,25,臺南市,東區,,,凱旋路,,,,,,,,,路尾便道,,,,,,,,,,0,1,0,6,1,5,30,14,22,1,4,4,5,1,4,4,10,5,5,1,11,23,C000,CM00,1,2,120.22579,22.99355
10506,10506C00020117,CP91,10506CP000125,2016,6,3,11,17,臺南市,安平區,,,華平路,,,,,,怡平路,,,,,,,,,,,,,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,9,4,5,2,11,23,C000,CP00,1,2,120.17545,22.99359
10506,,CM91,10506CM003404,2016,6,3,13,25,臺南市,東區,,,東寧路,,201,,,,,,,,,,,,,,,,,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,C000,CM00,1,2,120.22611,22.99361
10506,,CN91,10506CN002274,2016,6,25,10,45,臺南市,中西區,,,中山路,,,,,,衛民街,,,,,,,,,,,,,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,12,23,C000,CN00,1,2,120.20681,22.99362
10506,,CN91,10506CN003060,2016,6,25,19,58,臺南市,中西區,,,海安路,二,22,,,,,,,,,,,,,,,,,0,1,0,8,3,5,40,14,7,1,5,4,5,7,4,4,1,4,4,2,12,7,C000,CN00,1,2,120.19622,22.99376
10506,,CP91,10506CP001994,2016,6,18,19,20,臺南市,安平區,,,安億路,,,,272,,,,,,,,,,,,,,,0,2,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,13,16,C000,CP00,1,2,120.15938,22.99392
10506,,CN91,10506CN000854,2016,6,10,15,33,臺南市,中西區,,,忠義路,二,84,,23,,,,,,,,,,,,,,,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,18,26,C000,CN00,1,2,120.20434,22.99394
10506,10506C00020209,CM91,10506CM001665,2016,6,14,9,35,臺南市,東區,,,大學路,,18,,,,,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,9,4,5,2,16,6,C000,CM00,1,2,120.22091,22.99405
10506,10506C00020200,CM91,10506CM001712,2016,6,9,13,38,臺南市,東區,,,育樂街,,,,180,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,8,42,C000,CM00,1,2,120.21464,22.99419
10506,,CP91,10506CP002958,2016,6,30,17,20,臺南市,安平區,,,健康路,,,,,,建平路,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,C000,CP00,1,2,120.1616,22.99425
10506,10506C00020113,CN91,10506CN000364,2016,6,3,9,45,臺南市,中西區,,,民生路,一,205,,,,民生路,一,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,12,17,C000,CN00,1,2,120.19867,22.9943
10506,,CN91,10506CN002391,2016,6,26,7,54,臺南市,中西區,,,國華街,,,,,,正興街,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,19,C000,CN00,1,2,120.19766,22.99431
10506,,CN91,10506CN001026,2016,6,2,5,58,臺南市,中西區,,,公園路,,,,,,民權路,,,,,,,,,,,,,0,1,0,6,2,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.20536,22.99432
10506,,CN91,10506CN002540,2016,6,27,23,35,臺南市,中西區,,,海安路,二,59,,,,海安路,二,,,,,,,,,,,,0,1,0,8,3,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,18,21,C000,CN00,1,2,120.1962,22.99438
10506,,CN91,10506CN003193,2016,6,20,20,40,臺南市,中西區,,,公園路,,,,,,民權路,二,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,8,C000,CN00,1,2,120.20538,22.9944
10506,,CN91,10506CN001628,2016,6,1,13,30,臺南市,中西區,,,民族路,二,,,66,,,,,,,,,,,,,,,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,12,7,C000,CN00,1,2,120.20997,22.99443
10506,,CN91,10506CN002929,2016,6,28,15,13,臺南市,中西區,,,中山路,,,,107,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,4,4,1,29,23,C000,CN00,1,2,120.20778,22.99443
10506,,CN91,10506CN001597,2016,6,19,9,30,臺南市,中西區,,,西門路,,,,,,民生路,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,23,C000,CN00,1,2,120.19911,22.99444
10506,10506C00020215,CM91,10506CM001662,2016,6,15,19,22,臺南市,東區,,,莊敬路,,,,82,,,,,,,,,,,,,,,0,1,0,8,3,5,50,4,9,1,5,4,5,7,4,4,9,4,5,1,17,4,C000,CM00,1,2,120.23281,22.99448
10506,10506C00020057,CM91,10506CM000677,2016,6,8,17,55,臺南市,東區,,,民族路,,,,,,前鋒路,,,,,,,,,,,,,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,8,3,4,1,16,25,C000,CM00,1,2,120.21315,22.99449
10506,10506C00020104,CP91,10506CP000014,2016,6,1,7,20,臺南市,安平區,,,慶平路,,,,,,健康三街,,,北側承天橋,,,,,,,,,,0,2,0,8,1,5,50,8,12,1,5,4,5,7,4,4,1,4,4,2,12,16,C000,CP00,1,2,120.16844,22.9945
10506,,CN91,10506CN003247,2016,6,19,22,30,臺南市,中西區,,,北門路,,,,,,民族路,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,C000,CN00,1,2,120.20957,22.99452
10506,,CN91,10506CN003323,2016,6,24,8,55,臺南市,中西區,,,民生路,二,,,29,,,,,,,,,,,,,,,0,2,0,8,1,5,50,15,22,1,5,4,5,7,3,1,10,5,5,2,15,26,C000,CN00,1,2,120.19614,22.99456
10506,,CN91,10506CN002988,2016,6,17,10,25,臺南市,中西區,,,民生路,二,,,11,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,4,5,1,9,23,C000,CN00,1,2,120.19887,22.99465
10506,,CN91,10506CN001235,2016,6,15,22,0,臺南市,中西區,,,西門路,,,,,,民生路,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,42,C000,CN00,1,2,120.19918,22.99466
10506,,CN91,10506CN003206,2016,6,23,8,10,臺南市,中西區,,,中山路,,,,,,民族路,二,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,C000,CN00,1,2,120.2063,22.99479
10506,10506C00020108,CN91,10506CN000073,2016,6,1,18,0,臺南市,中西區,,,中山路,,,,,,民族路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,C000,CN00,1,2,120.20859,22.99479
10506,,CM91,10506CM002460,2016,6,26,21,45,臺南市,東區,,,中華東路,一,,,,,,,,83號停車格前,,,,,,,,,,0,2,0,8,3,5,60,14,12,1,5,4,5,7,4,4,1,4,4,1,16,19,C000,CM00,1,2,120.23419,22.99484
10506,,CP91,10506CP002664,2016,6,28,20,0,臺南市,安平區,,,建平十二街,,24,,,,,,,,,,,,,,,,,0,1,0,8,3,5,40,3,2,1,5,4,5,7,4,4,10,5,5,2,18,43,C000,CP00,1,2,120.18443,22.99487
10506,,CN91,10506CN002760,2016,6,11,9,0,臺南市,中西區,,,民生路,,,,,,國華街,,,,,,,,,,,,,0,2,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,25,C000,CN00,1,2,120.19567,22.99495
10506,,CN91,10506CN001724,2016,6,20,13,0,臺南市,中西區,,,民權路,二,,,146,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,12,17,C000,CN00,1,2,120.20303,22.995
10506,,CP91,10506CP000853,2016,6,11,4,55,臺南市,安平區,,,中華西路,二,,,429,,,,,,,,,,,,,,,0,1,0,6,2,5,50,14,8,1,4,4,5,7,4,4,9,4,4,1,13,23,C000,CP00,1,2,120.18406,22.99502
10506,,CN91,10506CN001985,2016,6,20,12,0,臺南市,中西區,,,西華南街,,,,77,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,26,C000,CN00,1,2,120.20967,22.99502
10506,10506C00020392,CN91,10506CN001108,2016,6,12,12,27,臺南市,中西區,,,府前路,一,258,,,,,,,西向東車道,,,,,,,,,,0,1,0,6,1,5,40,14,9,1,4,4,5,7,4,4,10,5,5,2,14,12,C000,CN00,1,2,120.18789,22.99503
10506,10506C00020207,CM91,10506CM001660,2016,6,14,8,5,臺南市,東區,,,勝利路,,,,127,,,,,,,,,,,,,,,0,1,0,6,1,5,50,14,12,1,4,4,5,7,4,4,9,3,4,1,17,40,C000,CM00,1,2,120.21782,22.99508
10506,,CP91,10506CP002345,2016,6,25,9,0,臺南市,安平區,,,永華八街,,,,,,育平九街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CP00,1,2,120.17279,22.99515
10506,,CN91,10506CN002157,2016,6,15,5,50,臺南市,中西區,,,金華路,三,,,,,正興街,,,,,,,,,,,,,0,1,0,7,2,5,50,4,1,1,5,4,5,6,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.1937,22.99519
10506,10506C00020120,CN91,10506CN000365,2016,6,3,17,35,臺南市,中西區,,,中山路,,,,150,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,3,4,4,1,18,23,C000,CN00,1,2,120.20738,22.99523
10506,,CN91,10506CN001394,2016,6,6,17,17,臺南市,中西區,,,府前路,二,258,,,,,,,舊新南國小旁,,,,,,,,,,0,2,0,8,1,5,40,11,9,1,5,4,5,7,4,4,9,5,5,2,10,42,C000,CN00,1,2,120.18979,22.99533
10506,,CM91,10506CM003633,2016,6,9,11,4,臺南市,東區,,,大學路,,18,,10,,,,,,,,,,,,,,,0,2,0,8,1,5,40,14,9,4,5,4,5,7,4,4,10,5,5,1,17,38,C000,CM00,1,2,120.22084,22.99534
10506,,CN91,10506CN002112,2016,6,6,16,55,臺南市,中西區,,,海安路,,,,,,民生路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,6,C000,CN00,1,2,120.19666,22.99536
10506,10506C00020123,CP91,10506CP000161,2016,6,3,18,43,臺南市,安平區,,,育平九街,,22,,,,建平十一街,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CP00,1,2,120.17504,22.99541
10506,,CN91,10506CN000996,2016,6,13,16,55,臺南市,中西區,,,民權路,,,,,,永福路,,,,,,,,,,,,,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,6,C000,CN00,1,2,120.2017,22.99543
10506,10506C00020466,CM91,10506CM002295,2016,6,22,12,30,臺南市,東區,,,東平路,,,,148,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,1,16,10,C000,CM00,1,2,120.22923,22.99544
10506,,CN91,10506CN002519,2016,6,27,9,58,臺南市,中西區,,,永福路,二,,,,,民權路,二,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CN00,1,2,120.20175,22.99545
10506,,CN91,10506CN001114,2016,6,5,17,59,臺南市,中西區,,,民族路,,,,,,廣慈街,,,,,,,,,,,,,0,2,0,6,3,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,4,C000,CN00,1,2,120.20634,22.99548
10506,,CK91,10506CK002686,2016,6,1,12,0,臺南市,永康區,建國里,,,,,,,,,,,高速公路旁東側北上便道,,,,,,,,,,0,1,0,8,1,5,58,14,7,1,5,4,5,7,4,4,1,4,5,1,12,23,C000,CK00,1,2,120.24853,22.99554
10506,,CN91,10506CN002745,2016,6,17,17,50,臺南市,中西區,,,中山路,,,,,,西華南街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,11,42,C000,CN00,1,2,120.20991,22.99563
10506,,CN91,10506CN002757,2016,6,19,21,19,臺南市,中西區,,,中山路,,,,,,西華南街,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,8,C000,CN00,1,2,120.20991,22.99563
10506,,CN91,10506CN003158,2016,6,28,16,32,臺南市,中西區,,,民生路,二,,,169,,,,,,,,,,,,,,,0,3,0,8,1,5,50,14,8,1,5,4,5,7,4,4,3,2,4,1,12,17,C000,CN00,1,2,120.19344,22.99565
10506,,CN91,10506CN002675,2016,6,28,5,33,臺南市,中西區,,,公園路,,,,,,民族路,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.20574,22.99566
10506,,CN91,10506CN003362,2016,6,26,2,20,臺南市,中西區,,,公園路,,,,,,民族路,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,6,C000,CN00,1,2,120.20351,22.99568
10506,,CN91,10506CN003321,2016,6,24,16,30,臺南市,中西區,,,中山路,,,,,,西華南街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,17,C000,CN00,1,2,120.2087,22.99569
10506,,CN91,10506CN000783,2016,6,11,1,50,臺南市,中西區,,,公園路,,,,,,民族路,,,,,,,,,,,,,0,2,0,6,3,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.20572,22.99571
10506,,CN91,10506CN002545,2016,6,28,0,25,臺南市,中西區,,,民生路,,,,,,康樂街,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.19529,22.99572
10506,,CN91,10506CN001345,2016,6,14,11,35,臺南市,中西區,,,民生路,,,,,,康樂街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,23,C000,CN00,1,2,120.19516,22.99573
10506,,CN91,10506CN001603,2016,6,11,0,0,臺南市,中西區,,,民生路,,,,,,康樂街,,,,,,,,,,,,,0,1,0,6,3,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,18,23,C000,CN00,1,2,120.19516,22.99573
10506,,CN91,10506CN002812,2016,6,27,10,12,臺南市,中西區,,,西門路,,,,,,郡緯街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,18,23,C000,CN00,1,2,120.20174,22.99574
